species,Protein,asymptote,mid,m,Tm,r2
Arabidopsis thaliana seedling lysate,A1L4X7_AHL14,0.24246243412743962,48.97341803288802,539.1219639589522,52.11956440786578,0.9139729319758755
Arabidopsis thaliana seedling lysate,A2RVK7_RRP41L,0.1694077247705686,50.73308879864376,996.9575268567158,51.831341640699854,0.9900266508464289
Arabidopsis thaliana seedling lysate,A4GNA8_PSD3,3.4398536307362015e-19,39.65054404736516,316.30309390350965,39.65603628174709,0.9949684661413526
Arabidopsis thaliana seedling lysate,A4GSN8_NUA,0.394670161476314,41.75115881545771,427.32466902174104,49.259603095498406,0.9396169087121762
Arabidopsis thaliana seedling lysate,A7WM73_HEXO1,0.05934789588831197,48.908712491347295,942.0074074016954,49.238643329406344,0.9927519294443862
Arabidopsis thaliana seedling lysate,A8R7K9_VPS35C,0.0791453260606688,42.199049192248815,461.810180187651,42.87746455613993,0.99754518593386
Arabidopsis thaliana seedling lysate,B0F481_BIO3-BIO1,8.751656459124158e-19,48.901569337618426,304.7879456604283,48.90328554101894,0.9279097954378954
Arabidopsis thaliana seedling lysate,B0F9L4_GC6,0.052506812931344474,37.583616470366586,329.8954408842357,38.06693790868867,0.9689128718727841
Arabidopsis thaliana seedling lysate,B3H5K9_NEDD1,0.14155095667407175,47.610908585013206,627.6744404357155,48.84901452479383,0.9425022274604827
Arabidopsis thaliana seedling lysate,B3LFA4_At5g38830,0.0221531063781496,40.926631664721945,312.45151243445537,41.17501797034686,0.9973777051989879
Arabidopsis thaliana seedling lysate,B9DFI7_At1g26850,0.07513041876437997,39.40786168783578,294.83022001566343,40.29139545598253,0.9854471537668059
Arabidopsis thaliana seedling lysate,B9DFK5_RE,0.056869255661181804,36.22477198622374,325.5394230152052,36.72465139181221,0.9983698095340338
Arabidopsis thaliana seedling lysate,B9DFS6_SNX2B,0.18667739606701425,42.87139377929884,539.6340938164445,44.53791264437804,0.9542828111472201
Arabidopsis thaliana seedling lysate,B9DFX7_PAA2,0.12919995927694433,39.35476898856936,217.66767939058383,41.61134508338083,0.9848220184489469
Arabidopsis thaliana seedling lysate,B9DGD6_ACS,4.268834055138091e-23,45.18458363343625,522.7115570649313,45.18842004644026,0.9957758950921635
Arabidopsis thaliana seedling lysate,C0LGG8_At1g53430,0.49804351136333735,48.35017545672792,1819.0916439736309,56.764563161897556,0.9058140823563471
Arabidopsis thaliana seedling lysate,C0LGG9_At1g53440,3.210558507504186e-25,46.64123318030731,301.20960268168153,46.64605752906439,0.9415021309054449
Arabidopsis thaliana seedling lysate,C0LGQ9_At4g20940,0.016566149637525278,42.29257144212273,214.7860488837732,42.580970990894265,0.9085966184218969
Arabidopsis thaliana seedling lysate,D9UBX6_RTM2,0.19631984436682204,38.13499897585444,254.33338349421163,41.2239713006053,0.9595280947569218
Arabidopsis thaliana seedling lysate,F4HNU6_At1g06900,0.061985064527007916,48.21629266443839,504.3903869052709,48.83760152592554,0.9911739552885429
Arabidopsis thaliana seedling lysate,F4HTM3_GCS1,0.19838592564874818,47.372903251802256,321.2987633658981,51.193125689631195,0.941649768761276
Arabidopsis thaliana seedling lysate,F4HTT6_CYP26-2,0.08756631562101819,49.72142230484268,685.57151033323,50.43375189913628,0.9645201529329152
Arabidopsis thaliana seedling lysate,F4HWL4_At1g28350,8.080705274451056e-12,48.9044970873478,314.25508846115054,48.90616078288495,0.9151934821542512
Arabidopsis thaliana seedling lysate,F4HXV6_NUP155,8.161661901595943e-22,39.72051166324282,200.36553621845817,39.72545801150115,0.9757999295840776
Arabidopsis thaliana seedling lysate,F4HYF3_DCD,0.07900035486432733,49.35569593487264,651.8262154066251,50.00712969764009,0.9933771900504594
Arabidopsis thaliana seedling lysate,F4I116_At1g09620,2.9384420625757296e-19,38.40091887654872,368.7567181457742,38.40740429254332,0.991202981556675
Arabidopsis thaliana seedling lysate,F4I6M1_POLIA,0.34889097494677523,38.208216420288935,232.75954694800376,47.55991205091585,0.9068844454812238
Arabidopsis thaliana seedling lysate,F4I7I0_ALAAT1,0.2614380925372174,47.63578668313283,680.4330592175544,50.25118721755264,0.9875476190361443
Arabidopsis thaliana seedling lysate,F4I893_ILA,0.013682526609414769,35.33902410852502,306.1647618108662,35.46007053739834,0.9970245193916977
Arabidopsis thaliana seedling lysate,F4I907_GLYR2,0.029340881246592544,39.707688590403706,345.2950207193479,39.98610384071767,0.9977641930625265
Arabidopsis thaliana seedling lysate,F4IAG2_SS3,0.022703524541880293,40.98666668173806,299.4462456672786,41.25418660010204,0.9832778374722483
Arabidopsis thaliana seedling lysate,F4ICX9_TSA1,0.24881766701509053,43.22799501822249,428.3546175547448,46.46897692627141,0.9618099704123813
Arabidopsis thaliana seedling lysate,F4IFC5_EMB2761,3.0318483435945495e-25,40.84070618876309,320.13949184948865,40.843697847195465,0.9957434363777555
Arabidopsis thaliana seedling lysate,F4IG73_BCHC2,0.042243576480380386,35.53680210967938,252.34978838899733,35.98455954874716,0.9816408393993205
Arabidopsis thaliana seedling lysate,F4IGA5_NUP133,3.723322235172684e-25,45.19151736760209,316.2456164898219,45.19512977369134,0.959888415182339
Arabidopsis thaliana seedling lysate,F4IIM1_CSI1,1.9593193208276502e-22,39.295153830756746,282.7127841977419,39.30067744874861,0.9902041853596899
Arabidopsis thaliana seedling lysate,F4IIS5_KIN5A,5.083069688412918e-22,38.79670204639834,180.12194787731758,38.80075874407565,0.9486281667469618
Arabidopsis thaliana seedling lysate,F4IKM1_At2g29340,0.3506120931467444,49.770313376152835,764.4813694930464,54.0205836375229,0.9492518042869289
Arabidopsis thaliana seedling lysate,F4IPY2_SYCO,0.0609979047013371,47.24161741365265,581.7910215268241,47.751047878511265,0.9955299352335382
Arabidopsis thaliana seedling lysate,F4IRR2_SAD2,2.4690513324641584e-19,40.18813531848081,255.62309628583662,40.19212930430855,0.9765455626248278
Arabidopsis thaliana seedling lysate,F4IUX6_UPF2,1.983685681406426e-18,40.56763867446647,264.41694265959444,40.57361042575304,0.9695520078273653
Arabidopsis thaliana seedling lysate,F4IW10_MEFG2,1.2863991842048774e-26,41.97413831031589,285.3312540330043,41.97468504498007,0.994491088825499
Arabidopsis thaliana seedling lysate,F4IW47_TKL-2,2.920793494202191e-26,41.52473359380007,250.61352687588797,41.53071236047649,0.9838680308866757
Arabidopsis thaliana seedling lysate,F4IXW2_BIG5,0.005425705213406736,42.40478590449784,332.68928793646904,42.46986409067272,0.9894888822222814
Arabidopsis thaliana seedling lysate,F4IYF8_At3g02760,0.019019072472273288,42.55693349451367,302.7236295772462,42.7941304235534,0.994209698453868
Arabidopsis thaliana seedling lysate,F4IYM4_DEX1,0.10086209020387435,46.01256424174145,420.21159221911876,47.18130368927613,0.9821751028680571
Arabidopsis thaliana seedling lysate,F4IZR5_XPO1B,0.0036015642900872084,37.20282094846647,318.09580067789176,37.23959912360604,0.9988754665876658
Arabidopsis thaliana seedling lysate,F4J1H7_TRZ4,9.41564181632626e-24,50.559367805113546,338.51987922714324,50.564196404966616,0.9845867660721879
Arabidopsis thaliana seedling lysate,F4J2Z7_SDR4,1.2537762660104065e-19,43.53980811950703,290.9536457982506,43.545469150084635,0.9885691607205314
Arabidopsis thaliana seedling lysate,F4J5S1_FMT,2.7844518020742137e-15,43.99744417934153,276.5814103057446,43.99749770764497,0.9840925791019332
Arabidopsis thaliana seedling lysate,F4J738_At3g59020,1.3759845477124847e-22,40.86382201354735,360.26873156096985,40.8663603143204,0.999130331722921
Arabidopsis thaliana seedling lysate,F4J8C6_VIP1,0.037400146390679706,40.66800662103868,257.0950880512909,41.17846534810913,0.9941038445561798
Arabidopsis thaliana seedling lysate,F4J8D3_TPLATE,0.02937895503633404,42.94009196217641,279.408669593855,43.34928952906207,0.9785006280811969
Arabidopsis thaliana seedling lysate,F4J8L3_KIN7K,0.30789917033040554,39.83774074422381,336.6932736104829,44.92633208277314,0.931078273808509
Arabidopsis thaliana seedling lysate,F4JCU0_SUA,0.33666709114805254,46.268342815990216,572.091292731666,50.87959826820589,0.971772839001173
Arabidopsis thaliana seedling lysate,F4JCU3_MVD2,0.2159843078405263,44.40528030541343,444.75160744707625,47.0659241011666,0.9442225764402385
Arabidopsis thaliana seedling lysate,F4JEX5_FIGL1,0.10931180266188047,40.97434779266862,313.29778458504404,42.34831237722164,0.9535597216267674
Arabidopsis thaliana seedling lysate,F4JFN3_HSP90-6,0.024426773808420493,42.373305086480485,278.57656147771723,42.70377396093217,0.9947208743254617
Arabidopsis thaliana seedling lysate,F4JGR5_PFP-BETA2,3.379032802279118e-22,43.09499813269551,266.60559218789757,43.09710987244003,0.9952626510619158
Arabidopsis thaliana seedling lysate,F4JHH5_SEC15B,1.401010361861043e-16,35.64257988413764,217.95872268404307,35.648854453828726,0.9657204417509452
Arabidopsis thaliana seedling lysate,F4JJT9_At4g33760,5.920032086005209e-16,42.457257764372365,285.1698367549072,42.46314110475763,0.9839824274950835
Arabidopsis thaliana seedling lysate,F4JKH6_TSS,0.40077509628668156,43.9290737347877,602.9474037128531,49.81233465973022,0.9008192573424912
Arabidopsis thaliana seedling lysate,F4JLM5_At4g10320,0.10008252867398681,42.11568472522203,465.8414532154755,42.984150375684486,0.9946449277207924
Arabidopsis thaliana seedling lysate,F4JMJ1_HSP70-17,0.15826417491999942,47.370034278616345,757.7589619595834,48.53700718021684,0.9940791397921424
Arabidopsis thaliana seedling lysate,F4JML5_At4g16800,1.4569479863368752e-20,50.33881875057782,491.5656929189421,50.34348760993374,0.9842026531152713
Arabidopsis thaliana seedling lysate,F4JNU8_P4H8,0.1618901710654961,43.90791446738318,1045.8424137128518,44.65637538358257,0.9855714479336589
Arabidopsis thaliana seedling lysate,F4JPR7_PUX8,0.32229983966313247,47.76429629881347,1225.9682694220653,49.79260467913131,0.9900618728584732
Arabidopsis thaliana seedling lysate,F4JRE0_TMN12,3.062223528700346e-19,40.295504354997746,395.57908853614924,40.30107650121205,0.9809983965204628
Arabidopsis thaliana seedling lysate,F4JSE7_EDR2,3.8135737138793453e-19,38.98183307282302,208.00554897937354,38.98226310592917,0.9738677892879304
Arabidopsis thaliana seedling lysate,F4JTE7_GPP1,0.1145161998201158,36.76770112066681,289.14003156138034,38.02648042556696,0.9863148598280297
Arabidopsis thaliana seedling lysate,F4JVN6_TPP2,3.282061084039196e-18,53.61637726092538,253.32312551188394,53.62075029202259,0.9470834701042012
Arabidopsis thaliana seedling lysate,F4JZC2_ENGASE1,0.2986835644107197,51.863688158145195,461.891676936613,57.7725470736303,0.9230643988262157
Arabidopsis thaliana seedling lysate,F4K0E8_ISPG,0.018015591573312433,48.137093966138686,515.2089929768504,48.30783037798988,0.9875393204608471
Arabidopsis thaliana seedling lysate,F4K410_SVR3,0.02774613921946803,38.3854958060559,279.9803996609427,38.69419251209563,0.994186670764036
Arabidopsis thaliana seedling lysate,F4K487_PHOX3,4.3241072690322646e-18,43.58512572665592,283.7317631148497,43.59061323347481,0.9148803831877768
Arabidopsis thaliana seedling lysate,F4K5T4_At5g28040,0.25802134568291074,41.80584903583551,340.79023994242885,45.89628952392597,0.9010806891655604
Arabidopsis thaliana seedling lysate,F4KAB8_MCM6,2.1111441299781904e-24,43.184371578439006,277.35835941265856,43.18802430707373,0.9888049074470057
Arabidopsis thaliana seedling lysate,F4KBF3_AAE17,0.07998066939564964,41.89283748819669,399.623812729525,42.67952637261599,0.9927426753223192
Arabidopsis thaliana seedling lysate,F4KE63_EMB2247,0.08154665247415577,39.11284392890199,458.2422920592086,39.72349422989468,0.9944065229482667
Arabidopsis thaliana seedling lysate,F4KEY9_NAA25,8.815643760500576e-17,43.7793779840094,289.73747181511044,43.78311774284436,0.9565964648019418
Arabidopsis thaliana seedling lysate,F4KFC7_MED26C,8.395989222971526e-17,43.22737068125418,462.6377510329794,43.23190993527442,0.9938775110391737
Arabidopsis thaliana seedling lysate,F4KGQ0_FBA4,0.08978631194563025,44.118285919623716,489.5381118033668,44.92177655286514,0.9885096101881252
Arabidopsis thaliana seedling lysate,F4KHG6_CTPA1,0.16950011722247477,43.56334879259111,397.6773881701915,45.642293037611296,0.9739985682814045
Arabidopsis thaliana seedling lysate,O03986_HSP90-4,7.541844234855195e-18,41.28711772251597,338.08592646135963,41.29235114199596,0.9752507935912604
Arabidopsis thaliana seedling lysate,O04023_SRC2,0.3785109845174099,44.95646551839554,899.0379015293736,48.412099193698715,0.953496026962988
Arabidopsis thaliana seedling lysate,O04130_PGDH2,0.021467611262934498,44.39308902727162,242.16079456496024,44.75740590104999,0.9637235869568563
Arabidopsis thaliana seedling lysate,O04147_At4g18930,0.13235763135196701,44.46586110523964,408.4085380128954,46.006342068798524,0.9857317828136501
Arabidopsis thaliana seedling lysate,O04153_CRT3,0.08110241226237218,43.18830441073112,755.8197535910773,43.63811762690574,0.9678490481634727
Arabidopsis thaliana seedling lysate,O04202_TIF3F1,0.17669870161802326,38.62763655215537,328.53455735566877,40.723956295153705,0.9750858333607795
Arabidopsis thaliana seedling lysate,O04294_IMPA3,0.2844514083795106,43.991388814028014,639.3205208554456,46.71119382739172,0.9445069537154385
