species,Protein,asymptote,mid,m,Tm,r2
Bacillus subtilis_168_lysate_R1,C0H3V8_yyzM,0.19684296059045717,41.781553871600664,569.634139703661,43.38785603560796,0.9813498874173537
Bacillus subtilis_168_lysate_R1,C0H437_yoyH,5.192673361233968e-26,39.50722904491704,366.0418876001429,39.51352465335643,0.9488985928857324
Bacillus subtilis_168_lysate_R1,C0SP85_yukE,1.5387952002483782e-23,41.1802124649954,302.3013669680511,41.18404348042038,0.9176156951360414
Bacillus subtilis_168_lysate_R1,C0SP89_yoaH,0.41676214765451663,38.42442788798013,695.4435506819376,42.68481109626384,0.9598907280060576
Bacillus subtilis_168_lysate_R1,C0SP93_accD,0.14270097205558505,41.35371052869921,447.3462977787329,42.688642088330184,0.9918527069499049
Bacillus subtilis_168_lysate_R1,C0SP94_yhfQ,0.07082723167655404,46.69538297631168,1490.296584028696,46.92101780822143,0.9948417069686666
Bacillus subtilis_168_lysate_R1,C0SP95_ycnJ,0.095373395457081,46.540783700724255,406.11293314715937,47.70384268457621,0.9983787732353038
Bacillus subtilis_168_lysate_R1,C0SP98_ykfD,0.08459129341272822,41.0862699526929,402.7732382054835,41.88137710198636,0.9487970915750108
Bacillus subtilis_168_lysate_R1,C0SPA5_adhA,0.24950447567974537,46.43235133675121,4133.039157630583,46.821049443228496,0.9018184100631101
Bacillus subtilis_168_lysate_R1,C0SPB0_ytcI,1.4293350112671297e-18,54.05993220795636,812.6470998875444,54.06128758982041,0.9476897437883632
Bacillus subtilis_168_lysate_R1,C0SPB1_yukJ,8.501816075434606e-22,50.340766031392874,556.2323888286265,50.34550557980014,0.985348794275381
Bacillus subtilis_168_lysate_R1,C0SPB4_yhaQ,0.22517339074892587,38.42765092123752,455.4167555714176,40.48766117541079,0.9702244026321998
Bacillus subtilis_168_lysate_R1,C0SPC3_yjhB,0.13047922935591208,46.32608857763765,1257.5240183814499,46.85376591421371,0.998902903478061
Bacillus subtilis_168_lysate_R1,O05220_ywrF,0.06859708463294396,41.70328243724191,533.198493232338,42.196267545060614,0.9947839618819619
Bacillus subtilis_168_lysate_R1,O05236_yugG,0.2370174103562476,42.98056111614061,1006.6615534842632,44.21090845890545,0.9387638167096857
Bacillus subtilis_168_lysate_R1,O05240_yugK,0.1876578148262403,45.41781153605884,1254.725831957426,46.22193708537018,0.988051851131557
Bacillus subtilis_168_lysate_R1,O05248_yugP,0.17144997886566238,40.65854856145538,738.1271755601517,41.6363567123819,0.9701551778918096
Bacillus subtilis_168_lysate_R1,O05250_malK,0.10768193226452105,42.0441645514149,372.35203892799876,43.2344963556519,0.9834772934860816
Bacillus subtilis_168_lysate_R1,O05251_malR,0.11138467246102704,44.628385343654465,652.5807736125763,45.42149826058442,0.9799786431544119
Bacillus subtilis_168_lysate_R1,O05252_yufN,0.07563714004968822,39.0805207789677,455.65297111216955,39.646228162756756,0.9929606019418972
Bacillus subtilis_168_lysate_R1,O05253_yufO,0.10927230050171201,41.750490533916796,537.91539274721,42.57516101345963,0.967047364539414
Bacillus subtilis_168_lysate_R1,O05261_yulB,1.0508747520926052e-21,41.08088362560253,306.67457236607277,41.08286048521161,0.9772527744554315
Bacillus subtilis_168_lysate_R1,O05263_rhaM,1.785233098111733e-16,47.758949469555766,898.2101975668269,47.76152893334894,0.9385393217536365
Bacillus subtilis_168_lysate_R1,O05264_rhaA,0.09790932751925412,41.467825127177186,423.9408437558432,42.37980518257213,0.9983679872241243
Bacillus subtilis_168_lysate_R1,O05265_yulF,0.11727061167530778,42.47889814763727,628.9212564795918,43.2694307382407,0.9987536261195348
Bacillus subtilis_168_lysate_R1,O05267_yumB,0.08580999660197397,41.7786504388554,535.4143691481376,42.410955653061336,0.9957844421474165
Bacillus subtilis_168_lysate_R1,O05389_yrbE,0.03573845978628621,38.73068064798626,402.1216269776598,39.00964896290428,0.9945325842122553
Bacillus subtilis_168_lysate_R1,O05398_yrhF,0.06958750821683658,43.25911200304459,441.8289954922346,43.905730565704914,0.9816796709694585
Bacillus subtilis_168_lysate_R1,O05413_yrpB,0.05844040560492021,40.190710216362476,396.0069518571213,40.710423755518846,0.9916483079187761
Bacillus subtilis_168_lysate_R1,O05494_ydhC,0.035850272226870816,41.78140915520803,306.5177064665364,42.214163617333334,0.9835628193156172
Bacillus subtilis_168_lysate_R1,O05496_ydhE,0.14875152451016124,47.03957551708304,1717.7116431816455,47.520488524257466,0.9366962459275079
Bacillus subtilis_168_lysate_R1,O05501_ydhI,0.10904685961320278,44.272658462314396,987.5932205810839,44.77378697294811,0.9904765708117081
Bacillus subtilis_168_lysate_R1,O05508_gmuD,0.16966426041987664,46.90350107295256,1408.0861783064145,47.57985904328455,0.9632035323779066
Bacillus subtilis_168_lysate_R1,O05510_gmuE,0.08918678680105789,49.316688538024295,1004.9802112390518,49.80190639683549,0.9427347423776566
Bacillus subtilis_168_lysate_R1,O05511_gmuF,6.776388137656724e-18,49.704650705457155,570.5515355137055,49.70844878911694,0.9820322222194298
Bacillus subtilis_168_lysate_R1,O05514_thiL,0.0935668768013466,40.93325971339736,398.4715305145159,41.82818059197188,0.9656688963231498
Bacillus subtilis_168_lysate_R1,O05515_tsaE,0.08658941077727667,44.82303352322804,774.4763862689636,45.33143637270604,0.9663913181463669
Bacillus subtilis_168_lysate_R1,O05516_tsaB,0.260615894999251,44.51524219777255,705.6766877983698,46.700506349592324,0.9817150907860255
Bacillus subtilis_168_lysate_R1,O05518_tsaD,0.12694683897197034,42.977866881270074,470.34961425651414,44.165505994779195,0.9955955455535895
Bacillus subtilis_168_lysate_R1,O05519_ydiF,6.7088244481474e-30,43.37203054745955,361.1924788997755,43.37759183267507,0.9055430901746069
Bacillus subtilis_168_lysate_R1,O05520_moaC,0.27163707231224565,45.53250984287145,511.2009161685752,48.95196973522529,0.9516869208975198
Bacillus subtilis_168_lysate_R1,O05521_rex,0.12255811261862372,42.6295759210792,492.8836601795223,43.70042650132135,0.9700235069374822
Bacillus subtilis_168_lysate_R1,O06006_yraA,0.24380806065229252,46.46548173275167,473.01875591797864,49.741877676273624,0.949973823449454
Bacillus subtilis_168_lysate_R1,O06475_yfmQ,0.2496560228636283,43.84503400066345,1400.8371563926746,44.8321923933894,0.9919373561371982
Bacillus subtilis_168_lysate_R1,O06476_yfmR,0.08176840560899591,42.7113890565117,729.9431185759424,43.16905011197223,0.9987350403789848
Bacillus subtilis_168_lysate_R1,O06477_yfmS,0.05925067539025385,36.06738776404982,364.56950502033,36.532019202480846,0.9456771974637498
Bacillus subtilis_168_lysate_R1,O06491_gatA,0.04449223231080407,41.451398352857304,605.5252107586203,41.72312482053674,0.9997275492067087
Bacillus subtilis_168_lysate_R1,O06492_gatC,0.192060573594071,36.06015606469204,561.9524177554474,37.23179288190537,0.974018564800807
Bacillus subtilis_168_lysate_R1,O06728_yisP,0.09758758103437057,39.901877154827716,487.283073251297,40.63324567160206,0.9880005444546774
Bacillus subtilis_168_lysate_R1,O06733_yisX,0.1821291018745883,38.17881245119516,357.65945025640895,40.12414376186261,0.9803248115651799
