species,Protein,asymptote,mid,m,Tm,r2
Picrophilus torridus DSM9790 lysate,Q3V8B2_cbiD,0.0594623675352113,71.27513709741983,1544.2045386680886,71.69845947046618,0.9820140606697276
Picrophilus torridus DSM9790 lysate,Q6KYU0_PTO1527,4.324238918250093e-20,79.56570448083626,690.133475748842,79.56875875953594,0.9761458596487408
Picrophilus torridus DSM9790 lysate,Q6KYU4_PTO1523,0.053497561960740736,66.74856533703674,2587.2756843756188,66.94434237446238,0.9902734716770936
Picrophilus torridus DSM9790 lysate,Q6KYU6_PTO1521,0.05248634628047405,72.1849329284164,3824.621700337044,72.34703298697741,0.984609233295393
Picrophilus torridus DSM9790 lysate,Q6KYU7_PTO1520,0.09074522539768502,71.12127037533699,3042.9140786886796,71.46713121949178,0.9951515513373564
Picrophilus torridus DSM9790 lysate,Q6KYU8_PTO1519,0.07408730559626499,65.72495315549847,1355.3080296976636,66.24586299984179,0.9690783522728377
Picrophilus torridus DSM9790 lysate,Q6KYV1_ftsY,0.05813166598995494,71.2682551945509,2496.7150679574006,71.52757510956368,0.9955156342668579
Picrophilus torridus DSM9790 lysate,Q6KYV3_pgk,0.07450761076897992,72.2661752645528,4704.302218590069,72.45957337785775,0.9702115564942813
Picrophilus torridus DSM9790 lysate,Q6KYV9_PTO1508,0.09847928614544402,68.11768514678491,1314.0658729268378,68.90330012180017,0.9910793981688941
Picrophilus torridus DSM9790 lysate,Q6KYW0_PTO1507,0.07605979361461573,68.59759549646016,1226.7739192386216,69.24147061386505,0.9905116450880698
Picrophilus torridus DSM9790 lysate,Q6KYW1_PTO1506,0.0703106076166917,70.93144880571442,2820.5653056526717,71.21088601178339,0.9933356449391552
Picrophilus torridus DSM9790 lysate,Q6KYW2_PTO1505,0.17159318993335113,79.64613195634006,3296.208236111847,80.4798890752837,0.9567710603225162
Picrophilus torridus DSM9790 lysate,Q6KYW3_PTO1504,0.06837863099131793,72.48819916066662,3742.92105094827,72.70013185852,0.9988430522599496
Picrophilus torridus DSM9790 lysate,Q6KYW5_PTO1502,0.059995974301521836,65.8326308682435,2512.3435415274726,66.05681316907628,0.9925216620892301
Picrophilus torridus DSM9790 lysate,Q6KYW8_PTO1499,0.06736392191956454,70.53555390745517,935.0596365657955,71.3187019358375,0.9635625507984872
Picrophilus torridus DSM9790 lysate,Q6KYX0_PTO1497,0.1357140952648597,70.08047456530848,1234.751805715527,71.37102958986841,0.9824694567489859
