species,Protein,asymptote,mid,m,Tm,r2
Caenorhabditis elegans lysate,A0A023T4K3_,0.05235869180587133,37.742701103754996,719.6335111351505,37.96367254303041,0.9867451609165391
Caenorhabditis elegans lysate,A0A061ACF5_fbl-1,0.27850440171222535,43.5292515455529,295.60316441424976,49.47006789178051,0.9867831571081584
Caenorhabditis elegans lysate,A0A061ACH4_CELE_Y62E10A.13,0.023551410051714156,42.4726490165029,724.4364221559373,42.599323986109034,0.9913547025058251
Caenorhabditis elegans lysate,A0A061ACH8_B0001.3,0.052800339256139,37.71341254236914,559.0969693065765,37.99948843790771,0.9976531541532883
Caenorhabditis elegans lysate,A0A061ACH9_C47E12.3,0.02231110397775658,42.38096174472675,602.3614251301433,42.52422868499542,0.9877964650612172
Caenorhabditis elegans lysate,A0A061ACI3_fbl-1,0.23786613042094173,42.08630104635447,660.5285202703895,43.89881591022665,0.9726841010987324
Caenorhabditis elegans lysate,A0A061ACL3_cars-1,0.08181932361597966,41.63894039227227,934.2249103012929,41.97388384094813,0.9908528561300888
Caenorhabditis elegans lysate,A0A061ACL6_CELE_M18.6,1.3734558355576726e-15,49.044744033502504,365.2600619144313,49.04568877200651,0.9268032406793558
Caenorhabditis elegans lysate,A0A061ACM7_CELE_ZK792.1,1.6647009827629682e-23,45.644703731096385,500.49873837321405,45.649390617061385,0.9811556127264328
Caenorhabditis elegans lysate,A0A061ACQ8_CELE_Y92H12A.2,0.25304638183925326,36.128033540032455,404.5009651127279,38.57483618712841,0.9623268958346058
Caenorhabditis elegans lysate,A0A061ACR1_CELE_T14G10.5,8.953987058651946e-24,47.36985685450244,522.1493971451597,47.375038491949965,0.9821748821842267
Caenorhabditis elegans lysate,A0A061ACX4_cas-2,0.23646173376586083,39.99546790066324,408.893109676684,42.68082327293728,0.9675180320001536
Caenorhabditis elegans lysate,A0A061AD29_C42C1.4,8.041868974539867e-05,37.29448951399663,326.3403096669121,37.301131100281886,0.9930171455577176
Caenorhabditis elegans lysate,A0A061AJJ3_CELE_F32B5.6,2.3494824528649922e-20,39.40372772349799,271.99761784381536,39.4099474838221,0.9644376031418849
Caenorhabditis elegans lysate,A0A078BPG0_CELE_F09E10.7,0.12779454358049072,39.85391279815528,385.04417855013946,41.114178373875404,0.9958214091971661
Caenorhabditis elegans lysate,A0A0K3AR42_etr-1,2.5568649516384785e-16,39.23897781802028,183.59382620877824,39.243721703067436,0.9703757987238129
Caenorhabditis elegans lysate,A0A0K3ARK6_CELE_F40F8.1,1.8500928375514155e-21,44.1446673885467,359.9460788728311,44.147714351349414,0.9870331245209613
Caenorhabditis elegans lysate,A0A0K3ARM6_lin-23,0.1975679610499553,33.379733807131934,415.7086572445828,34.79497000436497,0.9905514894953109
Caenorhabditis elegans lysate,A0A0K3AS01_ncl-1,1.407953581514458e-15,46.817685082661285,510.664287521678,46.82043114204544,0.9797197606980037
Caenorhabditis elegans lysate,A0A0K3AS90_egl-8,0.24636957310058408,43.89583598934121,591.3765572418458,46.236856065039575,0.9936597075208619
Caenorhabditis elegans lysate,A0A0K3ASC5_unc-62,0.2610112187550264,38.66287344613874,297.3103751579769,42.77752470931918,0.957702904110072
Caenorhabditis elegans lysate,A0A0K3ASC7_lec-12,0.14121919909662894,42.96504738052257,823.2844803282088,43.73260588558783,0.9352580759362797
Caenorhabditis elegans lysate,A0A0K3ASH9_CELE_Y50D4B.4,0.36127489883746866,38.98844887712759,637.5850121343193,42.33241604480211,0.9854391418918426
Caenorhabditis elegans lysate,A0A0K3ASN8_CELE_K04F1.9,0.08224969617518009,36.0390987039022,458.37296934021265,36.56589097722698,0.9842413275225426
Caenorhabditis elegans lysate,A0A0K3ASW2_gck-1,0.4656857618212425,34.83277004884801,495.29259249956954,42.929274261931674,0.966558806888709
Caenorhabditis elegans lysate,A0A0K3AT05_comt-3,0.0745347797769577,38.14403673877421,551.9497294594328,38.58388821363231,0.9956325963651325
Caenorhabditis elegans lysate,A0A0K3AT91_nlg-1,1.0248085180016864e-15,42.17694451395213,380.60292945663736,42.180746882279585,0.967254417970859
Caenorhabditis elegans lysate,A0A0K3ATC0_tbh-1,1.2101276602303216e-22,46.680241082551895,527.7385394973303,46.684505102906904,0.9946977045158255
Caenorhabditis elegans lysate,A0A0K3AUF2_B0432.7,0.36313199241714844,38.94115165237549,674.5853635426636,42.100457347748375,0.9462434279113039
Caenorhabditis elegans lysate,A0A0K3AUJ4_C50D2.8,0.29208324946208325,40.3559911115535,452.463997125224,43.79425227592124,0.9746955836890118
Caenorhabditis elegans lysate,A0A0K3AUZ7_mrck-1,0.2862138304206254,42.81694639703004,250.8568525024484,50.08229919966547,0.9533067375112143
Caenorhabditis elegans lysate,A0A0K3AVH4_fbxa-72,0.051867403096275154,45.704460787158254,733.9247052751525,46.01904472287789,0.9918712485303736
Caenorhabditis elegans lysate,A0A0K3AW96_fln-2,0.3762493508498877,43.91598294672771,278.9158295000138,56.30144597365585,0.9646701660700502
Caenorhabditis elegans lysate,A0A0K3AWH2_unc-75,0.06958829933673465,45.77867541430299,342.63409288187876,46.71942891752482,0.9801976832982956
Caenorhabditis elegans lysate,A0A0K3AWT5_egl-26,2.702441778017955e-15,40.21194781392811,444.11480793291,40.21668817561667,0.9732032784331599
Caenorhabditis elegans lysate,A0A0K3AWX1_ubxn-3,4.0643887299295145e-18,49.4898866370445,230.06067221449348,49.49493796730371,0.9695327987675054
Caenorhabditis elegans lysate,A0A0K3AX46_BE0003N10.3,5.406969966112216e-16,39.18916923733074,353.1541230724694,39.193491104779966,0.9711993531077402
Caenorhabditis elegans lysate,A0A0K3AX69_CELE_R151.1,0.004957973132867729,40.859906649008096,543.4857751998438,40.89231909824672,0.9904595306998143
Caenorhabditis elegans lysate,A0A0K3AY70_cul-3,1.9917536040884067e-15,45.791187520725344,198.4120681718253,45.79472181123549,0.9375306520196642
Caenorhabditis elegans lysate,A0A0M7RE93_nhl-3,0.10673739369139815,38.401711461246265,351.80229078901283,39.44506417781511,0.987859888423237
Caenorhabditis elegans lysate,A0A0M7RF85_CELE_K07E8.7,0.13949186221561313,39.367224773305374,523.4897856758939,40.37222290281929,0.9840098371801864
