species,Protein,asymptote,mid,m,Tm,r2
Drosophila melanogaster SII lysate,A0A126GUP6_MP1,5.758890126472963e-20,40.97581616428481,625.8493749098176,40.97612624749012,0.988612149450635
Drosophila melanogaster SII lysate,A1A708_CG4951,0.40918821159418955,40.73739295083954,609.3254780666651,45.98344299553033,0.9205354239990764
Drosophila melanogaster SII lysate,A1Z6J5_Tbce,0.01204623112868364,37.56348285670755,577.3063466071914,37.62916306075328,0.9992059871495984
Drosophila melanogaster SII lysate,A1Z7A8_coil,0.014674061472835833,41.4872729493189,411.5037107356596,41.61809992321374,0.9963803350742505
Drosophila melanogaster SII lysate,A1Z7T0_Pkn,0.05317807448695654,38.557113996324446,827.0440903826553,38.76536248656088,0.9960903406441809
Drosophila melanogaster SII lysate,A1Z8J0_CG7741,0.012199698452959765,41.065873443219004,742.1875549107835,41.12623763674318,0.9988076173494745
Drosophila melanogaster SII lysate,A1Z8P9_Mtor,0.045510766354469025,40.305471749102,548.9081577275826,40.59735556724071,0.9942530095867483
Drosophila melanogaster SII lysate,A1Z9A2_CG4646,0.03496333831735269,43.7939666654068,962.9856862617968,43.93958244911787,0.9963724389973346
Drosophila melanogaster SII lysate,A1Z9E2_mip120,0.09051889384246851,42.87648412152286,447.24000277328236,43.720098270253295,0.9992538211148588
Drosophila melanogaster SII lysate,A1Z9P3_Shroom,0.017780261056453535,36.817162302697476,606.5117404720095,36.89987480534009,0.9877127526028125
Drosophila melanogaster SII lysate,A1Z9X0_aPKC,0.023702994953922182,42.884524912304705,706.937982753878,43.0116817214262,0.9922636406327733
Drosophila melanogaster SII lysate,A1ZA47_Zasp52,3.8277072951217857e-13,46.24563283487255,461.30336258071947,46.24999506502706,0.988530100414514
Drosophila melanogaster SII lysate,A1ZA92_CG8414,9.664330288510297e-28,37.327077654316795,334.24585402977317,37.33332299265266,0.9905703203111953
Drosophila melanogaster SII lysate,A1ZAB5_clu,0.03251999873856145,40.33183303987526,908.0995391263662,40.46159913764246,0.9965223470229126
Drosophila melanogaster SII lysate,A1ZAJ2_unc-104,2.8037699073715917e-23,40.55899393122494,500.3567774321035,40.56482454614124,0.9988387477638331
Drosophila melanogaster SII lysate,A1ZAU8_Patronin,7.950790423157645e-14,43.07719542131372,376.6953018070423,43.079051041379685,0.9895911447372342
Drosophila melanogaster SII lysate,A1ZAW5_icln,0.012115240583779755,43.090294655803945,355.2247111307204,43.223327761317435,0.9502791279054508
Drosophila melanogaster SII lysate,A1ZB86_slim,0.04148976357395018,38.98653168233786,825.3106022975608,39.153443676583144,0.9949649329756015
Drosophila melanogaster SII lysate,A1ZBE8_CG15099,0.1070494627761709,41.11374377782272,572.2383112945173,41.843014793911046,0.9893392314118603
Drosophila melanogaster SII lysate,A1ZBT5_MED8,0.06764020002114646,47.54584466154868,975.1398894930603,47.88769194974693,0.9503374130006501
Drosophila melanogaster SII lysate,A1ZBW7_CG16742,0.21344217355799006,44.92492004144973,348.7189402481902,48.40544863389189,0.9648537976230839
Drosophila melanogaster SII lysate,A1ZBY1_Fem-1,0.0018564880811268705,35.28745734857811,570.4950674327409,35.302986461238916,0.9993282030405496
Drosophila melanogaster SII lysate,A2VEY9_app,1.5206490961076227e-30,51.0359350083067,394.21146599746777,51.03667398680263,0.9015204998299511
Drosophila melanogaster SII lysate,A6MHQ4_NKAIN,5.9490979864283904e-21,42.58441993694695,319.82458877780266,42.59000943772785,0.9761611703750129
Drosophila melanogaster SII lysate,A8DYE2_Trpm,0.061121801334182296,42.31349024844398,391.74683280568956,42.9199509379042,0.9924156209672922
Drosophila melanogaster SII lysate,A8DYH2_CG34191,4.119747191426212e-25,41.92711784124067,296.0010003173399,41.92858978826054,0.9688533561268318
Drosophila melanogaster SII lysate,A8DYP0_Unc-89,1.8134400151093734e-25,43.64405067798847,261.06098312938445,43.649195562787654,0.9548823183544457
Drosophila melanogaster SII lysate,A8JNV4_Blos3,1.3445713352958846e-20,46.20899573005138,434.76320805751374,46.21289724170013,0.9869731782571103
Drosophila melanogaster SII lysate,A8JR14_CG6171,1.773008111756131e-26,45.91513252162754,311.55463191684726,45.91670405849645,0.9433312657466798
Drosophila melanogaster SII lysate,A8JUV0_sno,0.011360231114797937,39.750400977287924,333.97349297216334,39.86228277116048,0.9980707048041
Drosophila melanogaster SII lysate,A8MPH9_kay,0.14262881711808786,44.33933798265929,390.03104160288217,46.102821838966186,0.9934756075103245
Drosophila melanogaster SII lysate,B3LWU3_Sur-8,0.028843062790610663,46.29966475250105,398.2924333541806,46.62719452696448,0.9818229634801348
Drosophila melanogaster SII lysate,B3M1E1_Art4,0.02783265359120337,40.19368729086797,960.4480115231512,40.29951785649675,0.9977902526812705
Drosophila melanogaster SII lysate,B3MET8_GF12420,0.0018137192765015722,39.62433667111638,583.3059093807478,39.63930416855346,0.9939959829796952
